0,8-3A4,E8,A,3,A RADAR operating at a frequency of 3 GHz has a wavelength of approximately:,1 centimeter.,10 centimeters.,3 centimeters.,30 centimeters.,B,0
0,8-3A5,E8,A,3,The major advantage of an S-band RADAR over an X-band RADAR is:,It is less affected by weather conditions.,It has greater bearing resolution.,It is mechanically less complex.,It has greater power output.,A,0
0,8-3A6,E8,A,3,An X band RADAR operates in which frequency band?,1 - 2 GHz.,2 - 4 GHz.,4 - 8 GHz.,8 - 12 GHz.,D,0
0,8-4A1,E8,A,4,"A pulse RADAR has a pulse repetition frequency (PRF) of 400 Hz, a pulse width of 1 microsecond, and a peak power of 100 kilowatts. The average power of the RADAR transmitter is:",25 watts.,40 watts.,250 watts.,400 watts.,B,0
0,8-4A2,E8,A,4,"A shipboard RADAR transmitter has a pulse repetition frequency (PRF) of 1,000 Hz, a pulse width of 0.5 microseconds, peak power of 150 KW, and a minimum range of 75 meters. Its duty cycle is:",0.5,0.05,0.005,0.0005,D,0
0,8-4A3,E8,A,4,A pulse RADAR transmits a 0.5 microsecond RF pulse with a peak power of 100 kilowatts every 1600 microseconds. This RADAR has:,An average power of 31.25 watts.,"A PRF of 3,200.",A maximum range of 480 kilometers.,A duty cycle of 3.125 percent.,A,0
0,8-4A4,E8,A,4,"If a RADAR transmitter has a pulse repetition frequency (PRF) of 900 Hz, a pulse width of 0.5 microseconds and a peak power of 15 kilowatts, what is its average power output?",15 kilowatts.,13.5 watts.,6.75 watts.,166.67 watts.,C,0
0,8-4A5,E8,A,4,"What is the average power if the RADAR set has a PRF of 1000 Hz, a pulse width of 1 microsecond, and a peak power rating of 100 kilowatts?",10 watts.,100 watts.,"1,000 watts.",None of these.,B,0
0,8-4A6,E8,A,4,"A search RADAR has a pulse width of 1.0 microsecond, a pulse repetition frequency (PRF) of 900 Hz, and an average power of 18 watts. The unit's peak power is:",200 kilowatts.,180 kilowatts.,20 kilowatts.,2 kilowatts.,C,0
0,8-5A1,E8,A,5,"For a range of 5 nautical miles, the RADAR pulse repetition frequency should be:",16.2 Hz or more.,16.2 MHz or less.,1.62 kHz or more.,16.2 kHz or less.,D,0
0,8-5A2,E8,A,5,"For a range of 100 nautical miles, the RADAR pulse repetition frequency should be:",8.1 kHz or less.,810 Hz or less.,8.1 kHz or more.,81 kHz or more.,B,0
0,8-5A3,E8,A,5,The minimum range of a RADAR is determined by:,The frequency of the RADAR transmitter.,The pulse repetition rate.,The transmitted pulse width.,The pulse repetition frequency.,C,0
0,8-5A4,E8,A,5,Short range RADARs would most likely transmit:,Narrow pulses at a fast rate.,Narrow pulses at a slow rate.,Wide pulses at a fast rate.,Wide pulses at a slow rate.,A,0
0,8-5A5,E8,A,5,"For a range of 30 nautical miles, the RADAR pulse repetition frequency should be:",0.27 kHz or less.,2.7 kHz or less.,27 kHz or more.,2.7 Hz or more.,B,0
0,8-5A6,E8,A,5,"For a range of 10 nautical miles, the RADAR pulse repetition frequency (PRF) should be:",Approximately 8.1 kHz or less.,900 Hz.,18.1 kHz or more.,120.3 microseconds.,A,0
0,8-6A1,E8,A,6,"If the PRF is 2500 Hz, what is the PRI?",40 microseconds.,400 microseconds.,250 microseconds.,800 microseconds.,B,0
0,8-6A2,E8,A,6,"If the pulse repetition frequency (PRF) is 2000 Hz, what is the pulse repetition interval (PRI)?",0.05 seconds.,0.005 seconds.,0.0005 seconds.,0.00005 seconds.,C,0
0,8-6A3,E8,A,6,The pulse repetition rate (PRR) refers to:,The reciprocal of the duty cycle.,The pulse rate of the local oscillator tube.,The pulse rate of the klystron.,The pulse rate of the magnetron.,D,0
0,8-6A4,E8,A,6,"If the RADAR unit has a pulse repetition frequency (PRF) of 2000 Hz and a pulse width of 0.05 microseconds, what is the duty cycle?",0.0001,0.0005,0.05,0.001,A,0
0,8-6A5,E8,A,6,Small targets are best detected by:,Short pulses transmitted at a fast rate.,Using J band frequencies.,Using a long pulse width with high output power.,All of these answers are correct.,C,0
0,8-6A6,E8,A,6,What is the relationship between pulse repetition rate and pulse width?,Higher PRR with wider pulse width.,The pulse repetition rate does not change with the pulse width.,The pulse width does not change with the pulse repetition rate.,Lower PRR with wider pulse width.,D,0
0,8-7A1,E8,A,7,What component of a RADAR receiver is represented by block 46 in Fig. 8A1?,The ATR box.,The TR box.,The RF Attenuator.,The Crystal Detector.,B,0
0,8-7A2,E8,A,7,A basic sample-and-hold circuit contains:,An analog switch and an amplifier.,"An analog switch, a capacitor, and an amplifier.",An analog multiplexer and a capacitor.,"An analog switch, a capacitor, amplifiers and input and output buffers.",D,0
0,8-7A3,E8,A,7,When comparing a TTL and a CMOS NAND gate:,Both have active pull-up characteristics.,Both have three output states.,Both have comparable input power sourcing.,Both employ Schmitt diodes for increased speed capabilities.,A,0
0,8-7A4,E8,A,7,Silicon crystals:,Are very sensitive to static electric charges.,Should be wrapped in lead foil for storage.,Tolerate very low currents.,All of these.,D,0
0,8-7A5,E8,A,7,Which is typical current for a silicon crystal used in a RADAR mixer or detector circuit?,3 mA,15 mA,50 mA,100 mA,A,0
0,8-7A6,E8,A,7,What component of a RADAR receiver is represented by block 47 in Fig. 8A1?,The ATR box.,The TR box.,The RF Attenuator.,The Crystal Detector.,C,0
0,8-8A1,E8,A,8,The basic frequency determining element in a Gunn oscillator is:,The power supply voltage.,The type of semiconductor used.,The resonant cavity.,The loading of the oscillator by the mixer.,C,0
0,8-8A2,E8,A,8,Which of the following is not a method of analog-to-digital conversion?,Delta-sigma conversion.,Dynamic-range conversion.,Switched-capacitor conversion.,Dual-slope integration.,B,0
0,8-8A3,E8,A,8,"When comparing TTL and CMOS logic families, which of the following is true:","CMOS logic requires a supply voltage of 5 volts +/-20%, whereas TTL logic requires 5 volts +/-5%.",Unused inputs should be tied high or low as necessary especially in the CMOS family.,"At higher operating frequencies, CMOS circuits consume almost as much power as TTL circuits.","When a CMOS input is held low, it sources current into whatever it drives.",C,0
0,8-8A4,E8,A,8,The primary operating frequency of a reflex klystron is controlled by the:,Dimensions of the resonant cavity.,Level of voltage on the control grid.,Voltage applied to the cavity grids.,Voltage applied to the repeller plate.,A,0
0,8-8A5,E8,A,8,A Gunn diode oscillator takes advantage of what effect?,Negative resistance.,Avalanche transit time.,Bulk-effect.,Negative resistance and bulk-effect.,D,0
0,8-8A6,E8,A,8,Fine adjustments of a reflex klystron are accomplished by:,Adjusting the flexible wall of the cavity.,Varying the repeller voltage.,Adjusting the AFC control system.,Varying the cavity grid potential.,B,0
0,8-9A1,E8,A,9,Blocking oscillators operate on the formula of:,T = R x C.,I = E/R.,By using the receiver's AGC.,None of the above are correct.,A,0
0,8-9A2,E8,A,9, The block diagram of a typical RADAR system microprocessor is shown in Fig. 8A2. Choose the most correct statement regarding this system.,The ALU is used for address decoding.,The Memory and I/O communicate with peripherals.,The control unit executes arithmetic manipulations.,The internal bus is used simultaneously by all units.,B,0
0,8-9A3,E8,A,9,The phantastron circuit is capable of:,Stabilizing the magnetron.,Preventing saturation of the RADAR receiver.,Being used to control repeller voltage in the AFC system.,Developing a linear ramp voltage when triggered by an external source.,D,0
0,8-9A4,E8,A,9,The block diagram of a typical RADAR system microprocessor is shown in Fig. 8A2. Choose the most correct statement regarding this system.,The ALU executes arithmetic manipulations.,The ALU is used for address decoding.,General registers are used for arithmetic manipulations.,Address pointers are contained in the control unit.,A,0
0,8-9A5,E8,A,9,"In the Line-Driver/Coax/Line-receiver circuit shown in Fig. 8A3, what component is represented by the blank box marked ""X""?",25-ohm resistor.,51-ohm resistor.,10-microhm inductor.,20-microhm inductor.,B,0
0,8-9A6,E8,A,9,Choose the most correct statement:,The magnetron anode is a low voltage circuit.,The anode of the magnetron carries high voltage.,The filament of the magnetron carries dangerous voltages.,The magnetron filament is a low voltage circuit.,C,0
0,8-10A1,E8,A,10," In the circuit shown in Fig. 8A4, U5 pins 1 and 4 are high and both are in the reset state. Assume one clock cycle occurs of Clk A followed by one cycle of Clk B. What are the output states of the two D-type flip flops?","Pin 5 low, Pin 9 low.","Pin 5 high, Pin 9 low.","Pin 5 low, Pin 9 high.","Pin 5 high, Pin 9 high.",D,0
0,8-10A2,E8,A,10," If more light strikes the photodiode in Fig. 8A5, there will be:",Less diode current.,No change in diode current.,More diode current.,There is wrong polarity on the diode.,C,0
0,8-10A3,E8,A,10," In the circuit shown in Fig. 8A6, which of the following is true?","With A and B high, Q1 is saturated and Q2 is off.","With either A or B low, Q1 is saturated and Q2 is off.","With A and B low, Q2 is on and Q4 is off.","With either A or B low, Q1 is off and Q2 is on.",B,0
0,8-10A4,E8,A,10," What is the correct value of RS in Fig. 8A7, if the voltage across the LED is 1.9 Volts with 5 Volts applied and If max equals 40 milliamps?","4,700 ohms.",155 ohms.,77 ohms.,"10,000 ohms.",C,0
0,8-10A5,E8,A,10, The block diagram of a typical RADAR system microprocessor is shown in Fig. 8A2. Choose the most correct statement regarding this system.,The ALU is used for address decoding.,General registers are used for arithmetic manipulations.,The control unit executes arithmetic manipulations.,Address pointers are contained in the general registers.,D,0
0,8-10A6,E8,A,10, You are troubleshooting a component on a printed circuit board in a RADAR system while referencing the Truth Table in Fig. 8A8. What kind of integrated circuit is the component?,"D-type Flip-Flop, 3-State, Inverting.","Q-type Flip-Flop, Non-Inverting.","Q-type Directional Shift Register, Dual.","D to Q Convertor, 2-State.",A,0
0,8-11B1,E8,B,11, The magnetron is used to:,Generate the output signal at the proper operating frequency.,Determine the shape and width of the transmitted pulses.,Modulate the pulse signal.,Determine the pulse repetition rate.,A,0
0,8-11B2,E8,B,11, The purpose of the modulator is to:,Transmit the high voltage pulses to the antenna.,Provide high voltage pulses of the proper shape and width to the magnetron.,Adjust the pulse repetition rate.,Tune the Magnetron to the proper frequency.,B,0
0,8-11B3,E8,B,11, Which of the following statements about most modern RADAR transmitter power supplies is false?,"High voltage supplies may produce voltages in excess of 5,000 volts AC.",There are usually separate low voltage and high voltage supplies.,Low voltage supplies use switching circuits to deliver multiple voltages.,Low voltage supplies may supply both AC and DC voltages.,A,0
0,8-11B4,E8,B,11, The purpose of the Pulse Forming Network is to:,Act as a low pass filter.,Act as a high pass filter.,Produce a pulse of the correct width.,Regulate the pulse repetition rate.,C,0
0,8-11B5,E8,B,11, The purpose of the Synchronizer is to:,Generate the modulating pulse to the magnetron.,Generate a timing signal that establishes the pulse repetition rate.,Insure that the TR tube conducts at the proper time.,Control the pulse width.,B,0
0,8-11B6,E8,B,11, Which of the following is not part of the transmitting system?,Magnetron.,Modulator.,Pulse Forming Network.,Klystron.,D,0
0,8-12B1,E8,B,12, High voltage is applied to what element of the magnetron?,The waveguide.,The anode.,The plate cap.,The cathode.,D,0
0,8-12B2,E8,B,12, The characteristic of the magnetron output pulse that relates to accurate range measurement is its:,Amplitude.,Decay time.,Rise time.,Duration.,C,0
0,8-12B3,E8,B,12, What device is used as a transmitter in a marine RADAR system?,Magnetron.,Klystron.,Beam-powered pentode.,Thyratron.,A,0
0,8-12B4,E8,B,12, The magnetron is:,A type of diode that requires an internal magnetic field.,A triode that requires an external magnetic field.,Used as the local oscillator in the RADAR unit.,A type of diode that requires an external magnetic field.,D,0
0,8-12B5,E8,B,12, A negative voltage is commonly applied to the magnetron cathode rather than a positive voltage to the magnetron anode because:,The cathode must be made neutral to force electrons into the drift area.,A positive voltage would tend to nullify or weaken the magnetic field.,The anode can be operated at ground potential for safety reasons.,The cavities might not be shock-excited into oscillation by a positive voltage.,C,0
0,8-12B6,E8,B,12, The anode of a magnetron is normally maintained at ground potential:,Because it operates more efficiently that way.,For safety purposes.,Never. It must be highly positive to attract the electrons.,Because greater peak-power ratings can be achieved.,B,0
0,8-13B1,E8,B,13," In a solid-state RADAR modulator, the duration of the transmitted pulse is determined by:",The thyratron.,The magnetron voltage.,The pulse forming network.,The trigger pulse.,C,0
0,8-13B2,E8,B,13, The modulation frequency of most RADAR systems is between:,60 and 500 Hz.,3000 and 6000 Hz.,1500 and 7500 Hz.,1000 and 3000 Hz.,A,0
0,8-13B3,E8,B,13, A shipboard RADAR uses a PFN driving a magnetron cathode through a step-up transformer. This results in which type of modulation?,Frequency modulation.,Amplitude modulation.,Continuous Wave (CW) modulation.,Pulse modulation.,D,0
0,8-13B4,E8,B,13, In a pulse modulated magnetron what device determines the shape and width of the pulse?,Pulse Forming Network.,Thyratron.,LC parallel circuit.,Dimensions of the magnetron cavity.,A,0
0,8-13B5,E8,B,13, What device(s) may act as the modulator of a RADAR system?,Magnetron.,Klystron.,Video amplifier.,Thyratron or a silicon-controlled rectifier (SCR).,D,0
0,8-13B6,E8,B,13, The purpose of a modulator in the transmitter section of a RADAR is to:,Improve bearing resolution.,Provide the correct waveform to the transmitter.,Prevent sea return.,Control magnetron power output.,B,0
0,8-14B1,E8,B,14, The pulse developed by the modulator may have an amplitude greater than the supply voltage. This is possible by:,Using a voltage multiplier circuit.,Employing a resonant charging choke.,Discharging a capacitor through an inductor.,Discharging two capacitors in series and combining their charges.,B,0
0,8-14B2,E8,B,14, Pulse transformers and pulse-forming networks are commonly used to shape the microwave energy burst RADAR transmitter. The switching devices most often used in such pulse-forming circuits are:,Power MOSFETS and Triacs.,Switching transistors.,Thyratrons and BJT's.,SCR's and Thyratrons.,D,0
0,8-14B3,E8,B,14, The purpose of the pulse-forming network is to:,Determine the width of the modulating pulses.,Determine the pulse repetition rate.,Act as a high pass filter.,Act as a log pass filter.,A,0
0,8-14B4,E8,B,14, The shape and duration of the high-voltage pulse delivered to the magnetron is established by:,An RC network in the keyer stage.,The duration of the modulator input trigger.,An artificial delay line.,The time required to saturate the pulse transformer.,C,0
0,8-14B5,E8,B,14, Pulse-forming networks are usually composed of the following:,Series capacitors and shunt inductors.,Series inductors and shunt capacitors.,Resonant circuit with an inductor and capacitor.,None of the above.,B,0
0,8-14B6,E8,B,14, An artificial transmission line is used for:,The transmission of RADAR pulses.,"Testing the RADAR unit, when actual targets are not available.",Determining the shape and duration of pulses.,Testing the delay time for artificial targets.,C,0
0,8-15B1,E8,B,15, The ferrite material in a circulator is used as a(an):,Electric switch.,Saturated reactor.,Loading element.,Phase shifter.,D,0
0,8-15B2,E8,B,15," In a circular resonant cavity with flat ends, the E-field and the H-field form with specific relationships. The:",E-lines are parallel to the top and bottom walls.,E-lines are perpendicular to the end walls.,H-lines are perpendicular to the side walls.,H-lines are circular to the end walls.,B,0
0,8-15B3,E8,B,15, A ferrite circulator is most commonly used in what portion of a RADAR system?,The antenna.,The modulator.,The duplexer.,The receiver.,C,0
0,8-15B4,E8,B,15, A circulator provides what function in the RF section of a RADAR system?,It replaces the TR cell and functions as a duplexer.,It cools the magnetron by forcing a flow of circulating air.,It permits tests to be made to the thyristors while in use.,It transmits antenna position to the indicator during operation.,A,0
0,8-15B5,E8,B,15, A directional coupler has an attenuation of -30 db. A measurement of 100 milliwatts at the coupler indicates the power of the line is:,10 watts.,100 watts.,"1,000 watts.","10,000 watts.",B,0
0,8-15B6,E8,B,15, What is the purpose or function of the RADAR duplexer/circulator?,An electronic switch that allows the use of one antenna for both transmission and reception.,A coupling device that is used in the transition from a rectangular waveguide to a circular waveguide.,A modified length of waveguide used to sample a portion of the transmitted energy for testing purposes.,A dual section coupling device that allows the use of a magnetron as a transmitter.,A,0
0,8-16B1,E8,B,16, The ATR box:,Protects the receiver from strong RADAR signals.,Prevents the received signal from entering the transmitter.,Turns off the receiver when the transmitter is on.,All of the above.,B,0
0,8-16B2,E8,B,16," When a pulse RADAR is radiating, which elements in the TR box are energized?",The TR tube only.,The ATR tube only.,Both the TR and ATR tubes.,Neither the TR nor ATR tubes.,C,0
0,8-16B3,E8,B,16, The TR box:,Prevents the received signal from entering the transmitter.,Protects the receiver from the strong RADAR pulses.,Turns off the receiver when the transmitter is on.,Protects the receiver from the strong RADAR pulses and mutes the receiver when the transmitter is on.,D,0
0,8-16B4,E8,B,16, What device is located between the magnetron and the mixer and prevents received signals from entering the magnetron?,The ATR tube.,The TR tube.,The RF Attenuator.,A resonant cavity.,A,0
0,8-16B5,E8,B,16, A keep-alive voltage is applied to:,The crystal detector.,The ATR tube.,The TR tube.,The magnetron.,C,0
0,8-16B6,E8,B,16, A DC keep-alive potential:,Is applied to a TR tube to make it more sensitive.,"Partially ionizes the gas in a TR tube, making it very sensitive to transmitter pulses.",Fully ionizes the gas in a TR tube.,Is applied to a TR tube to make it more sensitive and partially ionizes the gas in a TR tube.,D,0
0,8-17B1,E8,B,17, What RADAR circuit determines the pulse repetition rate (PRR)?,Discriminator.,Timer (synchronizer circuit).,Artificial transmission line.,Pulse-rate-indicator circuit.,B,0
0,8-17B2,E8,B,17, The triggering section is also known as the:,PFN.,Timer circuit.,Blocking oscillator.,Synchronizer.,D,0
0,8-17B3,E8,B,17, Operation of any RADAR system begins in the:,Triggering section.,Magnetron.,AFC.,PFN.,A,0
0,8-17B4,E8,B,17, The timer circuit:,Determines the pulse repetition rate (PRR).,Determines range markers.,Provides blanking and unblanking signals for the CRT.,All of the above,D,0
0,8-17B5,E8,B,17, Pulse RADARs require precise timing for their operation. Which type circuit below might best be used to provide these accurate timing pulses?,Single-swing blocking oscillator.,AFC controlled sinewave oscillator.,Non-symmetrical astable multivibrator.,Triggered flip-flop type multivibrator.,A,0
0,8-17B6,E8,B,17, Unblanking pulses are produced by the timer circuit. Where are they sent?,IF amplifiers.,Mixer.,CRT.,Discriminator.,C,0
0,8-18B1,E8,B,18, An advantage of resonant charging is that it:,Eliminates the need for a reverse current diode.,Guarantees perfectly square output pulses.,Reduces the high-voltage power supply requirements.,Maintains a constant magnetron output frequency.,C,0
0,8-18B2,E8,B,18, The characteristics of a field-effect transistor (FET) used in a modern RADAR switching power supply can be compared as follows:,"On"" state compares to a bipolar transistor. ""Off"" state compares to a 1-Megohm resistor.","On"" state compares to a pure resistor. ""Off"" state compares to a mechanical relay.","On"" state compares to an low resistance inductor. ""Off"" state compares to a 10-Megohm resistor.","On"" state compares to a resistor. ""Off"" state compares to a capacitor.",B,0
0,8-18B3,E8,B,18, A pulse-width modulator in a switching power supply is used to:,Provide the reference voltage for the regulator.,Vary the frequency of the switching regulator to control the output voltage.,Vary the duty cycle of the regulator switch to control the output voltage.,Compare the reference voltage with the output voltage sample and produce an error voltage.,C,0
0,8-18B4,E8,B,18," In a fixed-frequency switching power supply, the pulse width of the switching circuit will increase when:",The load impedance decreases.,The load current decreases.,The output voltage increases.,The input voltage increases.,A,0
0,8-18B5,E8,B,18, A major consideration for the use of a switching regulator power supply over a linear regulator is:,The switching regulator has better regulation.,The linear regulator does not require a transformer to step down AC line voltages to a usable level.,The switching regulator can be used in nearly all applications requiring regulated voltage.,The overall efficiency of a switching regulator is much higher than a linear power supply.,D,0
0,8-18B6,E8,B,18, Which of the following characteristics are true of a power MOSFET used in a RADAR switching supply?,Low input impedance; failure mode can be gate punch-through.,High input impedance; failure mode can be gate punch-through.,High input impedance; failure mode can be thermal runaway.,Low input impedance; failure mode can be gate breakdown.,B,0
0,8-19C1,E8,C,19, Which of the following statements is true?,The front end of the receiver does not provide any amplification to the RADAR signal.,The mixer provides a gain of at least 6 db.,"The I.F. amplifier is always a high gain, narrow bandwidth amplifier.",None of the above.,A,0
0,8-19C2,E8,C,19, Logarithmic receivers:,Can't be damaged.,Can't be saturated.,Should not be used in RADAR systems.,Have low sensitivity.,B,0
0,8-19C3,E8,C,19, RADAR receivers are similar to:,FM receivers.,HF receivers.,T.V. receivers.,Microwave receivers.,D,0
0,8-19C4,E8,C,19, What section of the receiving system sends signals to the display system?,Video amplifier.,Audio amplifier.,I.F. Amplifier.,Resolver.,A,0
0,8-19C5,E8,C,19, What is the main difference between an analog and a digital receiver?,Special amplification circuitry.,"The presence of decision circuitry to distinguish between ""on"" and ""off"" signal levels.",An AGC stage is not required in a digital receiver.,Digital receivers produce no distortion.,B,0
0,8-19C6,E8,C,19," In a RADAR receiver, the RF power amplifier:",Is high gain.,Is low gain.,Does not exist.,Requires wide bandwidth.,C,0
0,8-20C1,E8,C,20, The diagram in Fig. 8C9 shows a simplified RADAR mixer circuit using a crystal diode as the first detector. What is the output of the circuit when no echoes are being received?,60 MHz CW.,4095 MHz CW.,4155 MHz CW.,No output is developed.,D,0
0,8-20C2,E8,C,20," In the receive mode, frequency conversion is generally accomplished by a:",Tunable wave-guide section.,Pentagrid converter.,Crystal diode.,Ferrite device.,C,0
0,8-20C3,E8,C,20, An RF mixer has what purpose in a RADAR system?,Mixes the CW transmitter output to form pulsed waves.,Converts a low-level signal to a different frequency.,Prevents microwave oscillations from reaching the antenna.,Combines audio tones with RF to produce the RADAR signal.,B,0
0,8-20C4,E8,C,20," In a RADAR unit, the mixer uses a:",Pentagrid converter tube.,Field-effect transistor.,Silicon crystal or PIN diode.,Microwave transistor.,C,0
0,8-20C5,E8,C,20, What component of a RADAR receiver is represented by block 49 in Fig. 8A1?,Discriminator.,IF amplifier.,Klystron.,Crystal detector (the mixer).,D,0
0,8-20C6,E8,C,20," In a RADAR unit, the mixer uses:",PIN diodes and silicon crystals.,PIN diodes.,Boettcher crystals.,Silicon crystals.,A,0
0,8-21C1,E8,C,21, The error voltage from the discriminator is applied to the:,Repeller (reflector) of the klystron.,Grids of the IF amplifier.,Grids of the RF amplifiers.,Magnetron.,A,0
0,8-21C2,E8,C,21," In a RADAR unit, the local oscillator is a:",Hydrogen Thyratron.,Klystron.,Pentagrid converter tube.,Reactance tube modulator.,B,0
0,8-21C3,E8,C,21, What component of a RADAR receiver is represented by block 48 in Fig. 8A1?,Klystron (local oscillator).,Discriminator.,IF amplifier.,Crystal detector.,A,0
0,8-21C4,E8,C,21, What device(s) could be used as the local oscillator in a RADAR receiver?,Thyratron,Klystron,Klystron and a Gunn Diode,Gunn diode,C,0
0,8-21C5,E8,C,21, The klystron local oscillator is constantly kept on frequency by:,Constant manual adjustments.,The Automatic Frequency Control circuit.,A feedback loop from the crystal detector.,A feedback loop from the TR box.,B,0
0,8-21C6,E8,C,21, How may the frequency of the klystron be varied?,Small changes can be made by adjusting the anode voltage.,Large changes can be made by adjusting the frequency.,By changing the phasing of the buncher grids,Small changes can be made by adjusting the repeller voltage and large changes can be made by adjusting the size of the resonant cavity.,D,0
0,8-22C1,E8,C,22, Overcoupling in a RADAR receiver will cause?,Improved target returns.,Increase the range of the IAGC.,Decrease noise.,Oscillations.,D,0
0,8-22C2,E8,C,22, The usual intermediate frequency of a shipboard RADAR unit is:,455 kHz.,10.7 MHz.,30 or 60 MHz.,120 MHz.,C,0
0,8-22C3,E8,C,22, The I.F. Amplifier bandwidth is:,Wide for short ranges and narrow for long ranges.,Wide for long ranges and narrow for short ranges.,Constant for all ranges.,Adjustable from the control panel.,A,0
0,8-22C4,E8,C,22, A logarithmic IF amplifier is preferable to a linear IF amplifier in a RADAR receiver because it:,Has higher gain.,Is more easily aligned.,Has a lower noise figure.,Has a greater dynamic range.,D,0
0,8-22C5,E8,C,22, The high-gain IF amplifiers in a RADAR receiver may amplify a 2 microvolt input signal to an output level of 2 volts. This amount of amplification represents a gain of:,60 db.,100 db.,120 db.,"1,000 db.",C,0
0,8-22C6,E8,C,22, In a RADAR receiver AGC and IAGC can vary between:,10 and 15 db.,20 and 40 db.,30 and 60 db.,5 and 30 db.,B,0
0,8-23C1,E8,C,23, Which of the following statements is correct?,The video amplifier is located between the mixer and the I.F. amplifier.,The video amplifier operates between 60 MHz and 120 Mhz.,The video amplifier is located between the I.F. amplifier and the display system.,The video amplifier is located between the local oscillator and the mixer.,C,0
0,8-23C2,E8,C,23, Video amplifiers in pulse RADAR receivers must have a broad bandwidth because:,Weak pulses must be amplified.,High frequency sine waves must be amplified.,The RADARs operate at PRFs above 100.,The pulses produced are normally too wide for video amplification.,A,0
0,8-23C3,E8,C,23," In video amplifiers, compensation for the input and output stage capacitances must be accomplished to prevent distorting the video pulses. This compensation is normally accomplished by connecting:",Inductors in parallel with both the input and output capacitances.,Resistances in parallel with both the input and output capacitances.,An inductor in parallel with the input capacitance and an inductor in series with the output capacitance.,An inductor in series with the input capacitance and an inductor in parallel with the output capacitance.,D,0
0,8-23C4,E8,C,23, Which of the following signals is not usually an input to the video amplifier?,Resolver.,Range.,Brilliance.,Contrast.,A,0
0,8-23C5,E8,C,23, Which of the following signals are usually an input to the video amplifier?,Range.,Brilliance.,Contrast.,All of the above.,D,0
0,8-23C6,E8,C,23, The video (second) detector in a pulse modulated RADAR system would most likely use a/an:,Discriminator detector.,Diode detector.,Ratio detector.,Infinite impedance detector.,B,0
0,8-24C1,E8,C,24, The AFC system is used to:,Control the frequency of the magnetron.,Control the frequency of the klystron.,Control the receiver gain.,Control the frequency of the incoming pulses.,B,0
0,8-24C2,E8,C,24, A circuit used to develop AFC voltage in a RADAR receiver is called the:,Peak detector.,Crystal mixer.,Second detector.,Discriminator.,D,0
0,8-24C3,E8,C,24," In the AFC system, the discriminator compares the frequencies of the:",Magnetron and klystron.,PRR generator and magnetron.,Magnetron and crystal detector.,Magnetron and video amplifier.,A,0
0,8-24C4,E8,C,24, An AFC system keeps the receiver tuned to the transmitted signal by varying the frequency of the:,Magnetron.,IF amplifier stage.,Local oscillator.,Cavity duplexer.,C,0
