id,question_label,element_id,subelement_id,key_topic_id,question_text,answer_one,answer_two,answer_three,answer_four,correct_answer,seen,explanation
0,7-3A4,E7,A,3,"What is defined as an area, excluding sea areas A1 and A2, within the coverage of an Inmarsat geostationary satellite in which continuous alerting is available?","Ocean Area Regions AOR-E, AOR-W, POR or IOR",Sea Area A3,Sea Area A4,Coastal and Inland Waters,B,0,
0,7-3A5,E7,A,3,SITOR (NBDP) equipment is a partial or alternate carriage requirement under GMDSS for vessels operating in which sea area(s)?,A1,A3 and A4,A1 and A2,"A1, A2, A3 and A4",B,0,
0,7-3A6,E7,A,3,What is defined as the area within the radiotelephone coverage area of at least one VHF coast station in which continuous DSC alerting is available as defined by the IMO regulation for GMDSS?,"Ocean Area Regions AOR-E, AOR-W, POR or IOR",Sea Area A2,Sea Area A1,Coastal and Inland Waters,C,0,
0,7-4A1,E7,A,4,Which of the following is a functional or carriage requirement for compulsory vessels?,A compulsory vessel must carry at least two (2) FCC licensed GMDSS Radio Operators in all sea areas as well as a GMDSS Maintainer in sea areas A3 & A4.,A compulsory vessel must satisfy certain equipment carriage requirements based on the intended sea area of operation.,A compulsory vessel must be able to transmit and respond to Distress alerts and carry only one (1) FCC licensed GMDSS Radio Operator in sea areas A1 & A2.,None of these answers are correct.,B,0,
0,7-4A2,E7,A,4,Which GMDSS communication functions must all compulsory vessels be capable of performing to meet International Maritime Organization requirements?,Distress alerting and receipt of Maritime Safety Information via Inmarsat for all vessels intending to operate in Sea Area A4.,"Distress alerting and receipt of MSI in Sea Areas A1, A2, A3, and A4 regardless of the vessel's intended area of operation.ƒ","Distress alerting, general communications and receipt of Maritime Safety Information in the vessel's intended area of operation.",General communications via Inmarsat and receipt of Maritime Safety Information via Enhanced Group Calling in Sea Area A4.,C,0,
0,7-4A3,E7,A,4,GMDSS-equipped ships will be required to perform which of the following communications functions?,"Distress alerting, MSI, SAR and on-scene communications & receipt of satellite alerts from other vessels.","SAR and on-scene communications, Bridge-to-Bridge and general radio communications, MSI and relay of satellite alerts from other vessels.","Bridge-to-Bridge and general radio communications, RDF of EPIRB homing signals, Distress alerting and MSI.","Transmit distress alerts, SAR and on-scene communications, MSI, Bridge-to-Bridge and general radio communications.",D,0,
0,7-4A4,E7,A,4,What equipment can be used to receive Maritime Safety Information?,"NAVTEX, EGC receiver or HF SITOR (NBDP).","EGC receiver, Inmarsat B or F77 terminal.","HF SITOR (NBDP), Inmarsat B or NAVTEX.",All of these answers are correct.,A,0,
0,7-4A5,E7,A,4,Which of the following are required GMDSS functions?,"Bridge-to-Bridge communications, reception of weather map facsimile broadcasts, SAR communications.","Reception of weather map facsimile broadcasts, receiving company email, On-scene communications.","Reception of VHF weather channels, On-scene communications, general communications.","Bridge-to-Bridge communications, general communications, SAR communications.",D,0,
0,7-4A6,E7,A,4,Which of the following are required GMDSS functions for vessels?,"Transmit and receive locating signals, general communications and SAR communications.","Transmit and receive general communications, transmit Distress Alerts by at least one means, MSI.","Transmit and receive locating signals, send MSI to other ships via EGC, Bridge-to-Bridge communications.","Transmit and receive SAR communications, transmit Distress Alerts by at least one means, Bridge-to-Bridge communications.",A,0,
0,7-5A1,E7,A,5,Which statement is true regarding a vessel equipped with GMDSS equipment that will remain in Sea Area A1 at all times?,The vessel must be provided with a radio installation capable of initiating the transmission of ship-to-shore Distress alerting from the position from which the ship is normally navigated.,VHF DSC alerting may be the sole means of Distress alerting.,HF or MF DSC may satisfy the equipment requirement.,HF SSB with 2182 kHz automatic alarm generator may satisfy the equipment requirement.,A,0,
0,7-5A2,E7,A,5,What statement is true regarding the additional equipment carriage requirement imposed for the survival craft of vessels over 500 gross tons?,Additional carriage of two radio equipped lifeboats aft.,A second radar transponder is required.,Four additional portable VHF radios are required.,The ability to communicate in all modes with any shore station.,B,0,
0,7-5A3,E7,A,5,Vessels operating in which sea area(s) are required to carry either Inmarsat or HF equipment or a combination thereof under GMDSS?,All sea areas,A4,A3,A1,C,0,
0,7-5A4,E7,A,5,"Within a single sea area, what is the primary reason GMDSS imposes carriage requirements for different radio subsystems?",Redundancy in duplicating all operational functions in the event of a system failure.,Different subsystems are required to meet the specific equipment carriage requirements of national authorities.,GMDSS vessels must be equipped to communicate in all modes with coast radio stations.,The combined capabilities of redundant subsystems mitigate the risk of a single point of failure.,D,0,
0,7-5A5,E7,A,5,"If operating within Ocean Area A1, and outside of NAVTEX coverage, a GMDSS-equipped vessel must carry:","Equipment capable of reception of Maritime Safety Information by the Inmarsat enhanced group call system, or HF SITOR (NBDP).",A GPS receiver.,Equipment capable of maintaining a continuous DSC watch on 2187.5 kHz.,An Inmarsat-B terminal.,A,0,
0,7-5A6,E7,A,5,What is the equipment carriage requirement for survival craft under GMDSS?,At least three SCT units and two SARTs on every cargo ship between 300-500 gross tons and the same on all passenger ships regardless of tonnage.,At least three SCT units and two SARTs on every passenger ship and cargo ships of 500 gross tons and upwards.,At least two radar transponders must be carried on every cargo ship of 300-500 gross tons and two radar transponders (one for each side) of every passenger ship regardless of tonnage.,All cargo vessels above 300 gross tons and every passenger ship regardless of tonnage must carry three SCT units and two SARTs.,B,0,
0,7-6A1,E7,A,6,Which of the following statements concerning maintenance requirements is false?,"Compulsory vessels sailing in Sea Areas A1 and A2 must provide any one of the three maintenance options which are duplication of equipment, shore-based, or at-sea maintenance capability.","Compulsory vessels sailing in Sea Areas A3 and A4 must provide any two of the three maintenance options which are duplication of equipment, shore-based, or at-sea maintenance capability.",Equipment warranties do not satisfy GMDSS maintenance requirements.,"If shore-based maintenance is used, maintenance services do not have to be completed or performance verified unless the vessel will be sailing to a non-US port.",D,0,
0,7-6A2,E7,A,6,Which of the following statements concerning GMDSS maintenance requirements is true?,"The options are duplication of equipment, at-sea maintenance, and shore-based maintenance.","Compulsory vessels between 300-500 gross tons are required only to provide one maintenance option, while compulsory vessels larger than 500 gross tons and all passenger vessels are required to provide any two of the three maintenance options.","The ""at-sea"" maintenance may be waived if the compulsory vessel carries at least three licensed GMDSS Radio Operators.",Compulsory vessels operating in Sea Area A4 are required to carry at least one licensed GMDSS Radio Maintainer.,A,0,
0,7-6A3,E7,A,6,Which of the following is a GMDSS requirement for all vessels over 300 gross tons operating within range of a MF-DSC equipped shore station?,Ship's Master or radio officer must be on watch at all times.,Only one of the three maintenance options is required.,MF communications must be handled by the holder of a General Radiotelephone Operator's License.,Only FCC required spare parts and a maintenance kit for repairs are required.,B,0,
0,7-6A4,E7,A,6,What statement is correct regarding the maintenance requirements for A3 ships under GMDSS?,If the vessel selects at-sea maintenance no additional parts and spares are required.,On-board maintenance provided by a person holding a GMDSS Maintainer's license will fully meet the requirements.,Redundancy of functions of certain equipment and on-board maintenance provided by a person holding a GMDSS Maintainer's license will partially meet this requirement.,Shoreside maintenance and scheduled tests and inspections will not partially meet this requirement.,C,0,
0,7-6A5,E7,A,6,A ship operating in sea area A-3 must have the following provisions for maintenance:,Duplication of Equipment.,Shore Maintenance.,Any two of these are required.,At Sea Maintenance.,C,0,
0,7-6A6,E7,A,6,A ship operating in sea area A-1 must have the following provisions for maintenance:,Shore maintenance.,Duplication of equipment.,At Sea Maintenance.,Any one of these is sufficient.,D,0,
0,7-7B1,E7,B,7,What is the frequency range for Medium Frequency?,10-30 MHz,"1,000-10,000 kHz","300-3,000 kHz",30-300 kHz,C,0,
0,7-7B2,E7,B,7,What is the frequency range for High Frequency?,"300-3,000 kHz",30-300 MHz,10-30 MHz,3-30 MHz,D,0,
0,7-7B3,E7,B,7,What is the frequency range for Very High Frequency?,30-300 MHz,3-30 MHz,"300-3,000 kHz",10-30 MHz,A,0,
0,7-7B4,E7,B,7,What is the frequency range for Ultra High Frequency?,3-30 MHz,"300-3,000 MHz",30-300 MHz,10-30 MHz,B,0,
0,7-7B5,E7,B,7,What is the frequency range for Super High Frequency?,30-300 GHz,3-30 GHz,"300-3,000 MHz",30-300 MHz,B,0,
0,7-7B6,E7,B,7,What is the primary frequency range for terrestrial communications using skywave propagation?,"300-3,000 kHz",30-300 MHz,3-30 MHz,10-30 MHz,C,0,
0,7-8B1,E7,B,8,Which of the following systems is most susceptible to fading or static interference?,Inmarsat,HF SITOR (NBDP),DSC on channel 70,VHF ARQ,B,0,
0,7-8B2,E7,B,8,Which system is most likely to be affected by atmospheric disturbances?,VHF DSC,Inmarsat,MF/HF radiotelephony,SafetyNETTM,C,0,
0,7-8B3,E7,B,8,Which of the following systems is least susceptible to fading or static interference?,HF SITOR (NBDP),MF-HF DSC Controller,VHF ARQ,Inmarsat,D,0,
0,7-8B4,E7,B,8,Which of the following systems is least susceptible to atmospheric disturbances?,Inmarsat,NAVTEX,MF SITOR (NBDP),HF SITOR (NBDP),A,0,
0,7-8B5,E7,B,8,Which of the following frequency bands would most likely provide reliable communications between two stations that are 100 miles (160 km) apart?,The Low Frequency (LF) band.,The High Frequency (HF) band.,The Very High Frequency (VHF) band.,The Medium Frequency (MF) band.,D,0,
0,7-8B6,E7,B,8,Which system has the least effective radius of operation?,VHF DSC,HF SITOR (NBDP),MF SITOR (NBDP),NAVTEX,A,0,
0,7-9B1,E7,B,9,What statement best describes modulation?,Imposing intelligence onto a radio carrier signal.,Changing mark-space to 1 and 0.,Adjusting the frequency to the optimum band for long distance communications.,Converting the carrier from a low frequency to a higher frequency.,A,0,
0,7-9B2,E7,B,9,What statement best describes demodulation?,Detuning the receiver to remove interfering signals.,Extracting intelligence from the radio carrier signal.,Removing atmospheric noise from the signal.,Separating the TELEX signals from the voice signals.,B,0,
0,7-9B3,E7,B,9,Which statement best describes amplitude modulation?,The character data from the terminal is changed to audio tones.,The frequency is varied in synchronization with the modulating signal.,The amplitudes in the sideband(s) changes but the radio carrier frequency remains constant.,The amplitude of the carrier is changed but there is still only a single frequency being transmitted.,C,0,
0,7-9B4,E7,B,9,What is the emission designation for MF-HF voice signals?,F1B,J2B,F3E,J3E,D,0,
0,7-9B5,E7,B,9,Which statement best describes frequency modulation?,The information signal changes the radio carrier frequency but the amplitude remains constant.,Both the amplitude and frequency are changed by the modulating signal.,Frequency modulation is subject to interference by atmospheric noise.,High level mixing of the final amplifier signal and the information signal.,A,0,
0,7-9B6,E7,B,9,What is the emission designation for VHF-FM?,F3C,F3E,J2B,H3E,B,0,
0,7-10B1,E7,B,10,Which of the following statements describes the carrier?,The carrier consists of at least 3 separate but closely spaced frequencies.,The carrier is used to modulate the information signal.,There are always sidebands on either side of the carrier.,The carrier is a Radio Frequency (RF) signal that is modulated to carry intelligence.,D,0,
0,7-10B2,E7,B,10,On what frequencies would the J3E emission be used for GMDSS Distress communications?,"2182.0 kHz, 16420.0 kHz or 8291.0 kHz.","2182.0, 2187.5 KHz or 8414.5 kHz.","8414.5 KHz, 8291.0 kHz or 8376.5 kHz.","4125.0 kHz, 16420.0 kHz or 4177.5 kHz.",A,0,
0,7-10B3,E7,B,10,How many sidebands are present in the J3E mode?,Two sidebands and a carrier.,One upper sideband.,One lower sideband.,Two carriers and one sideband.,B,0,
0,7-10B4,E7,B,10,What is the signal transmitted in H3E mode?,"Two sidebands, upper and lower.",A reduced carrier and the lower sideband.,A full carrier and the upper sideband.,A full carrier and both upper and lower sidebands.,C,0,
0,7-10B5,E7,B,10,What is the signal transmitted in J2B mode?,A full carrier and one sideband.,A full carrier and two sidebands.,An upper sideband of 2 alternating tones.,An upper sideband of a single tone switched on and off.,C,0,
0,7-10B6,E7,B,10,Which of the following statements is true?,An RF carrier is always required to carry the information.,There is only a single tone used in J2B mode.,There are a carrier and two sidebands in H3E mode.,There are two tones used in J2B mode.,D,0,
0,7-11B1,E7,B,11,What is the channel spacing for MF-HF voice frequencies?,500 Hz,2.8 kHz,3.0 kHz,3.5 kHz,C,0,
0,7-11B2,E7,B,11,What is the channel spacing for authorized F1B/J2B frequencies?,170 Hz,300 Hz,3.0 kHz,500 Hz,D,0,
0,7-11B3,E7,B,11,You look up a frequency table and all the listings end in either .0 or .5 kHz. What kind of emission is used with these frequencies?,F1B/J2B SITOR (NBDP),J3E SSB Voice,F3E FM Voice,G3E FM Voice,A,0,
0,7-11B4,E7,B,11,How many SITOR (NBDP) signals can occupy the space of one voice signal?,10,6,4,2,B,0,
0,7-11B5,E7,B,11,Which emission mode occupies the most bandwidth?,J2B,F3E,J3E,F1B,B,0,
0,7-11B6,E7,B,11,Which mode occupies the least bandwidth?,H3E,A3E,J2B,F3E,C,0,
0,7-12B1,E7,B,12,A vertical (whip) antenna has a radiation pattern best described by?,A figure eight,A circle,A cardioid,An ellipse,B,0,
0,7-12B2,E7,B,12,Why is an antenna tuner required for MF-HF transmissions?,The antenna tuner calculates the proper spectrum band for the operator to use.,To ensure transmissions are restricted to legal marine frequencies.,The length of the physically-fixed antenna must be electrically matched to the intended frequency of operation.,The antenna tuner indicates whether the ionosphere is ready to reflect a transmission properly.,C,0,
0,7-12B3,E7,B,12,A vertical quarter wave antenna with a good ground connection will:,Radiate directionally due to being grounded.,Not function due to being grounded.,Only be used in Satellite communications.,Radiate omni-directionally.,D,0,
0,7-12B4,E7,B,12,What is the most common type of antenna for GMDSS MF-HF?,Vertically polarized whip antenna,Horizontally polarized long wire antenna.,Horizontally polarized vertical whip antenna.,Satellite radome with vertical polarization.,A,0,
0,7-12B5,E7,B,12,What is the purpose or function of the antenna coupler?,Electrically matching the antenna system to the transmit frequency.,Changing the overall wavelength of the antenna system (in addition to the fixed length whip.),Enabling maximum transmitted signal on the band chosen by the operator.,All of these answers are functions of the antenna coupler.,D,0,
0,7-12B6,E7,B,12,What advantage does a vertical whip have over a long wire?,It radiates equally well in all directions.,It radiates directionally for better propagation.,It radiates a strong signal vertically.,It radiates more signal fore and aft.,A,0,
0,7-13C1,E7,C,13,How often must a compulsory vessel's GMDSS radio station be inspected?,"Annually, by the FCC or designated authority.","Annually, by the U.S. Coast Guard.","Annually, by the FCC, and every six months if the vessel sails outside of Sea Areas A1 and A2.",The FCC's annual inspection may be waived if and only if monthly inspections are performed by the vessel's on-board GMDSS Radio Maintainer.,A,0,
0,7-13C2,E7,C,13,What periodic inspection is required in order to remain in compliance with the regulations regarding GMDSS ship radio station inspections?,U.S. Coast Guard annual inspection.,An inspection at least once every 12 months by the FCC or a holder of a GMDSS Maintainers license.,FCC inspection every five years.,Periodic inspections not required if on board maintainers perform routine preventive maintenance.,B,0,
0,7-13C3,E7,C,13,Which statement is false regarding a GMDSS-equipped ship?,"A conditional or partial exemption may be granted, in exceptional circumstances, for a single voyage outside the sea area for which the vessel is equipped.",The regulations apply to all passenger ships regardless of size and cargo ships of 300 gross tons and upwards.,Ships must have the required equipment inspected at least once every five years.,Ships must carry at least two persons holding a GMDSS Radio Operator's license for Distress and Safety radio-communications purposes.,C,0,
0,7-13C4,E7,C,13,Which statement is false regarding a GMDSS equipped ship?,Ships must have the required equipment inspected at least once every 12 months.,The regulations apply to all passenger ships regardless of size and cargo ships of 300 gross tons and upwards.,Ships must carry at least two persons holding a GMDSS Radio Operator's license for Distress and Safety radio-communications purposes.,"A conditional or partial exemption may not be granted, in exceptional circumstances, for a single voyage outside the sea area for which the ship is equipped.",D,0,
0,7-13C5,E7,C,13,During an annual GMDSS station inspection:,All required documents and publications might have to be produced and GMDSS operators may be required to demonstrate equipment competencies.,Licensed GMDSS operators may not be required to demonstrate equipment competencies but all required equipment must be fully operational.,All required equipment must be fully operational and any required publications that are not current must be on order.,GMDSS operators may be required to demonstrate equipment competencies and any of required equipment that is not fully operational can be repaired at the next port of call as long as there is functional duplication.,A,0,
0,7-13C6,E7,C,13,Which situation is least likely to result in an inspection of the radio installation by foreign governments or administrations?,When the ship's station license cannot be produced without delay.,When a ship visits a port for the first time.,When operational irregularities are observed.,When compulsory equipment is found to be inoperative.,B,0,
0,7-14C1,E7,C,14,Which of the following references should be consulted for information on the proper setup and use of GMDSS equipment?,ITU List of Equipment Operations.,47 CFR Part 80 Subpart W.,Instructions are available through the Maritime Safety Information (MSI) system.,The manufacturer's operating manuals.,D,0,
0,7-14C2,E7,C,14,Where can GMDSS regulations pertaining specifically to U.S.-flag vessels be found?,These are located in 47 CFR Part 80.,These are located in CCIR #476.,These are located in FCC Part 83.,These are published only by the U.S. Coast Guard.,A,0,
0,7-14C3,E7,C,14,What publications should the GMDSS Radio Operator consult to review the proper procedures to be followed in Distress situations under GMDSS?,The manufacturer's technical manuals.,47 CFR Part 80 Subpart W.,The manufacturer's operator manuals.,47 CFR Part 90 Subpart V.,B,0,
0,7-14C4,E7,C,14,Which of the following documents or publications are required by the FCC for GMDSS vessels on international voyages (other than the Great Lakes)?,"IMO master plan of shore-based facilities (or substitute), station logs, appropriate operator licenses, Inmarsat handbook for GMDSS.","NGA Pub. 117 (or substitute), station logs, appropriate operator licenses, IAMSAR manual volume III.","Part 80 FCC rules, station logs, station licenses, ITU publications, ITU manual for Maritime Mobile stations.","Part 80 FCC rules, station logs, station licenses, ITU publications, IMO manual for Maritime Mobile stations.",C,0,
0,7-14C5,E7,C,14,Which of the following documents or publications are required by Part 80 of the FCC rules for vessels on international voyages (other than the Great Lakes)?,"Appropriate Safety Convention Certificate, ITU Master Plan of GMDSS Coast stations, and ITU manual for Maritime Mobile stations.","ITU Master Plan of GMDSS Coast stations, ITU manual for Maritime Mobile stations, ITU List IV & List V.","ITU List IV & List V, Appropriate Safety Convention Certificate & ITU manual for Maritime Mobile stations.","ITU List IV & List V, Appropriate Safety Convention Certificate & IMO manual for Maritime Mobile stations.",C,0,
0,7-14C6,E7,C,14,Which of the following references should be consulted to identify the name of a vessel based on its Maritime Mobile Service Identity?,ITU list of Coast Stations.,ITU List of Radio-determination and Ship Stations.,ITU Master Plan of Shore-Based Facilities.,ITU List of Ship Stations and Maritime Mobile Service Identity Assignments.,D,0,
0,7-15C1,E7,C,15,Which of the following maintenance functions is not the responsibility of the GMDSS Radio Operator?,"Visual inspection of equipment, including the antenna and associated components.",Perform on-the-air verification checks.,Aligning the power output stage for maximum power.,Perform scheduled testing of the battery's charged condition.,C,0,
0,7-15C2,E7,C,15,When may a compulsory vessel not be allowed to leave port?,When the vessel is in an over-carriage condition.,When the vessel has arranged for both duplication of equipment and shore-based maintenance.,When the vessel is carrying only two licensed GMDSS Radio Operators and is capable of performing all required functions.,When the vessel has replaced a required piece of GMDSS-related equipment but its performance has not been verified or logged.,D,0,
0,7-15C3,E7,C,15,Which statement is false regarding the maintenance of GMDSS equipment at sea?,The GMDSS maintainer may not be the person designated to have primary responsibility for radio-communications during Distress incidents even if licensed as an operator.,Ships must carry at least one person who qualifies as a GMDSS maintainer for the maintenance and repair of equipment if the at-sea maintenance option is selected.,"All at-sea maintenance and repairs must be performed by, or under the supervision of a person holding a GMDSS Maintainer license.",The GMDSS maintainer may be the person responsible for ensuring that the watches are properly maintained and that the proper guard channels and the vessel's position are entered into the DSC equipment.,A,0,
0,7-15C4,E7,C,15,Which of the following service or maintenance functions may NOT be performed by the holder of a GMDSS Radio Operator License?,Reset tripped circuit breakers or replace defective fuses.,Any adjustments or maintenance that may affect the proper operation of the station.,Routine battery maintenance if used as part of the GMDSS station.,"Replacement of consumable items such as paper, ribbons, etc.",B,0,
0,7-15C5,E7,C,15,"What are the conditions, under GMDSS, whereby a ship is NOT allowed to depart from any port?",The vessel is carrying more than the required number of qualified GMDSS radio operators.,The vessel is not capable of performing all required Distress and Safety functions.,The vessel has a temporary waiver of its radio license and Safety Certificate.,"The vessel is not carrying a GMDSS radio maintainer, but has provided for shoreside maintenance plus duplication of equipment if required.",B,0,
0,7-15C6,E7,C,15,What determines the spares and maintenance materials requirements for the SITOR (NBDP) equipment under GMDSS?,47 CFR Part 80,"IMO Circular ""Equipment Spares"".",The recommendations of the manufacturer.,The GMDSS Maintainer's requirements.,C,0,
0,7-16C1,E7,C,16,Which FCC license meets the requirement to serve as a GMDSS operator?,General Radiotelephone Operator's License.,GMDSS Radio Operator's License.,Marine Radio Operator's Permit.,GMDSS Radio Maintainer's License.,B,0,
0,7-16C2,E7,C,16,Which of the following statements concerning GMDSS Radio Operator requirements is false?,Each compulsory vessel must carry at least two licensed GMDSS Radio Operators at all times while at sea.,Each compulsory vessel must carry at least two licensed GMDSS Radio Operators at all times while at sea and may elect to carry a GMDSS Radio Maintainer as well.,All communications involving Safety of life at sea must be logged as long as the compulsory vessel was not involved in such communications.,"While at sea, adjustments to, and the maintaining of, GMDSS equipment may be performed by the GMDSS Radio Operator as long as the work is supervised by an on-board licensed GMDSS Radio Maintainer.",C,0,
0,7-16C3,E7,C,16,"Which FCC license meets the requirements to perform or supervise the performance of at-sea adjustments, servicing, or maintenance which may affect the proper operation of the GMDSS station?",General Radiotelephone Operator's License with Shipboard RADAR endorsement.,Marine Radio Operator's Permit or GMDSS Maintainer's license.,GMDSS Radio Operator's license or Marine Radio Operator's Permit.,GMDSS Operator's/Maintainer's license or GMDSS Maintainer's license.,D,0,
0,7-16C4,E7,C,16,Which statement is false regarding the radio operator requirements for a GMDSS-equipped ship station?,Maintaining a record of all incidents connected with the radio-communications service that appear to be of importance to Safety of life at sea is not required.,One of the qualified GMDSS radio operators must be designated to have primary responsibility for radio-communications during Distress incidents.,"A qualified GMDSS radio operator, and a qualified backup, must be designated to perform Distress, Urgency and Safety communications.","While at sea, all adjustments or radio installations, servicing or maintenance of such installations that may affect the proper operation of the GMDSS station must be performed by, or under the supervision of, a qualified GMDSS radio maintainer.",A,0,
0,7-16C5,E7,C,16,"Which of the following are personnel, functional, or equipment FCC requirements of the GMDSS?","One FCC licensed GMDSS radio operator in sea areas A1 & A2, two FCC licensed GMDSS radio operators in sea areas A3 & A4 and equipment carriage based on intended sea area of operations.","Distress alerting and response, two USCG STCW GMDSS watchstanders, equipment carriage based on intended sea area of operations.","Equipment carriage reduced for sea areas A3 & A4, Distress alerting and response and two FCC licensed GMDSS radio operators.","Equipment carriage based on intended sea area of operations, distress alerting and response and two FCC licensed GMDSS radio operators.",D,0,
0,7-16C6,E7,C,16,How many GMDSS radio maintainers must be carried aboard a compulsory vessel if the At-Sea maintenance method is used?,One regardless of sea area of operation.,Two in Sea Areas A3 and A4.,Two in Sea Area A1.,None of these answers are correct.,A,0,
0,7-17C1,E7,C,17,Which statement is false regarding the GMDSS requirement for ship sources of energy?,The reserve sources of energy need to supply independent MF and HF radio installations at the same time.,"At all times while the vessel is at sea, a sufficient supply of electrical energy to operate the radio installations and charge any batteries which may be part of the reserve source of energy is required.",An uninterruptible power supply or other means of ensuring a continuous supply of electrical power to all GMDSS equipment that could be affected by normal variations and interruptions of ship's power is required.,"If a vessel's position is constantly required for the proper performance of a GMDSS station, provisions must be made to ensure position information is uninterrupted if the ship's source of main or emergency energy fails.",A,0,
0,7-17C2,E7,C,17,"What is the meaning of ""Reserve Source of Energy""?","High caloric value items for lifeboat, per SOLAS regulations.",Power to operate the radio installation and conduct Distress and Safety communications in the event of failure of the ship's main and emergency sources of electrical power.,Diesel fuel stored for the purpose of operating the powered survival craft for a period equal to or exceeding the U.S.C.G. and SOLAS requirements.,The diesel fueled emergency generator that supplies AC to the vessel's Emergency power bus.,B,0,
0,7-17C3,E7,C,17,Which term describes the source of energy required to supply the GMDSS console with power if the ship's source of main or emergency energy fails?,Emergency power,Ship's emergency diesel generator,Reserve Source of Energy,Ship's standby generator,C,0,
0,7-17C4,E7,C,17,What characteristics describe the GMDSS Reserve Source of Energy (RSE)?,Supplies independent HF and MF installations at the same time.,Cannot be independent of the propelling power of the ship.,Must be incorporated into the ship's electrical system.,Must be independent of the ship's electrical system when the RSE is needed to supply power to the GMDSS equipment.,D,0,
0,7-17C5,E7,C,17,What is the requirement for emergency and reserve power in GMDSS radio installations?,Compulsory ships must have emergency and reserve power sources for radio communications.,An emergency power source for radio communications is not required if a vessel has proper reserve power (batteries).,A reserve power source is not required for radio communications.,Only one of the above is required if a vessel is equipped with a second 406 EPIRB as a backup means of sending a Distress alert.,A,0,
0,7-17C6,E7,C,17,Which of the following terms is defined as a back-up power source that provides power to radio installations for the purpose of conducting Distress and Safety communications when the vessel's main and emergency generators cannot?,Emergency Diesel Generator (EDG),Reserve Source of Energy (RSE),Reserve Source of Diesel Power (RSDP),Emergency Back-up Generator (EBG),B,0,
0,7-18C1,E7,C,18,"Under GMDSS, a compulsory VHF-DSC radiotelephone installation must be tested at what minimum intervals at sea?","Annually, by a representative of the FCC.",At the annual SOLAS inspection.,Monthly,Daily,D,0,
